filename	event_labels
YmvnxsprydXo_0.000_10.000.wav	Piano
YmzEG8_6TmzA_0.000_10.000.wav	Piano
Yn1-rrBFH6YY_0.000_10.000.wav	Piano
Yn2VWveO8Ipw_50.000_60.000.wav	Piano
Yn3DaVqJYpnY_130.000_140.000.wav	Piano
Yn46YA9rISFU_230.000_240.000.wav	Piano
YnEfCxZJ7h18_100.000_110.000.wav	Piano
YnJ7c23_2lnM_90.000_100.000.wav	Piano
YnKhLUuTNQ9k_350.000_360.000.wav	Piano
YnMCMtuoAswg_250.000_260.000.wav	Piano
YnU8F5WHh_1A_20.000_30.000.wav	Piano
YnXWYY0IG3i0_10.000_20.000.wav	Piano
Yn_F8yTIRNIE_30.000_40.000.wav	Piano
Yna0zJA_YevE_220.000_230.000.wav	Piano
Ync43TYATsII_30.000_40.000.wav	Piano
YncMmN90fYFY_220.000_230.000.wav	Piano
YneVKiwwEs0A_40.000_50.000.wav	Piano
YnfaUglSzS6I_120.000_130.000.wav	Piano
Yngvw8-ZOdCU_10.000_20.000.wav	Piano
YnhkGWBPYwVU_0.000_10.000.wav	Piano
Ynk3tdCXtIec_190.000_200.000.wav	Piano
YnkCkYMVFlj0_80.000_90.000.wav	Piano
YnkpQJfi_FpE_10.000_20.000.wav	Piano
Ynoi3OYruT9I_10.000_20.000.wav	Piano
YnpFrue82T2U_0.000_10.000.wav	Piano
YnpV6oWeQYgc_230.000_240.000.wav	Piano
YntOiUv4Eb5M_30.000_40.000.wav	Piano
YnyMvV3tXboE_30.000_40.000.wav	Piano
Yo2ogpB_VcA4_100.000_110.000.wav	Piano
Yo5z5W87EHNo_10.000_20.000.wav	Piano
Yo6F2q250FLI_30.000_40.000.wav	Piano
Yo82buWfITPI_0.000_10.000.wav	Piano
YoC9oYxyn518_190.000_200.000.wav	Piano
YoHzfXDzpU_Q_160.000_170.000.wav	Piano
YoIOYq1kbZGw_40.000_50.000.wav	Piano
YoLlkaZ7lmr8_30.000_40.000.wav	Piano
YoNBeoZUee0c_110.000_120.000.wav	Piano
YoPNuLbDZu6g_40.000_50.000.wav	Piano
YoRDbAZfH97c_50.000_60.000.wav	Piano
YoTKNiDud2tw_0.000_10.000.wav	Piano
YoTcHpPVmC1Y_0.000_10.000.wav	Piano
YoU6-ekPTuHE_30.000_40.000.wav	Piano
YoUobU5EoHsc_30.000_40.000.wav	Piano
YoVM7WDhDRMY_30.000_40.000.wav	Piano
YoX4eXFxSqdI_20.000_30.000.wav	Piano
YoZXN4vcjgBw_30.000_40.000.wav	Piano
Yod8AH8e_Q5M_30.000_40.000.wav	Piano
Yoh3RR0Ir07E_130.000_140.000.wav	Piano
YopFs3Sp222k_230.000_240.000.wav	Piano
YotCnXYbVDTo_0.000_10.000.wav	Piano
YovQQd0Ghu40_190.000_200.000.wav	Piano
YozPs5CcWi5o_240.000_250.000.wav	Piano
Yp-actuoPNnw_190.000_200.000.wav	Piano
Yp5UiWLqF0GI_60.000_70.000.wav	Piano
Yp7WSRXRWnp4_140.000_150.000.wav	Piano
Yp8zCsGXBUFQ_220.000_230.000.wav	Piano
YpAe8kcpjZII_30.000_40.000.wav	Piano
YpGbq0-MoPR8_100.000_110.000.wav	Piano
YpHfmh2Pvk2w_0.000_10.000.wav	Piano
YpKMZJvjrAr4_160.000_170.000.wav	Piano
YpNiiVehKp-g_30.000_40.000.wav	Piano
YpRhvoxuP2Sk_10.000_20.000.wav	Piano
YpjPW5AKhETQ_170.000_180.000.wav	Piano
Yplj8crBvS-w_0.000_10.000.wav	Piano
YpmVs394hwQo_100.000_110.000.wav	Piano
YpnHa5Do-_Co_80.000_90.000.wav	Piano
YpsAPJIoF2TQ_170.000_180.000.wav	Piano
YptlKb-npQ-Q_110.000_120.000.wav	Piano
YpuMfg5K7K3E_0.000_10.000.wav	Piano
YpwJDeA8BJYg_470.000_480.000.wav	Piano
YpwROAPELhDk_180.000_190.000.wav	Piano
YpwVtB-uolk0_30.000_40.000.wav	Piano
YpwZbKVSC-TE_10.000_20.000.wav	Piano
Ypw_ZUMdAYgQ_160.000_170.000.wav	Piano
Ypz6MG-NWMYU_520.000_530.000.wav	Piano
Yq-0N1cWFdck_560.000_570.000.wav	Piano
Yq-4Fd6CMStI_30.000_40.000.wav	Piano
Yq08W8wOb2vM_240.000_250.000.wav	Piano
Yq2u2mHFllnA_30.000_40.000.wav	Piano
Yq3GDjbyKUx4_160.000_170.000.wav	Piano
Yq5pSeDcOp3s_0.000_10.000.wav	Piano
Yq6m2sqUsYmo_30.000_40.000.wav	Piano
Yq8Gu9TaBc3E_10.000_20.000.wav	Piano
Yq8yUP8OACh4_80.000_90.000.wav	Piano
Yq9FtxvMpgUY_80.000_90.000.wav	Piano
YqADsGJqG2_c_80.000_90.000.wav	Piano
YqAIKoD3DTfY_550.000_560.000.wav	Piano
YqAdRCuYHmEU_10.000_20.000.wav	Piano
YqGf09iAVAPM_180.000_190.000.wav	Piano
YqLTwTqHx_gM_0.000_10.000.wav	Piano
YqM7LaQjd0LM_300.000_310.000.wav	Piano
YqOCzZ5lse7g_30.000_40.000.wav	Piano
YqUk7qeISvuM_70.000_80.000.wav	Piano
YqXwl_LRcDjY_240.000_250.000.wav	Piano
YqZzDbcpPZic_350.000_360.000.wav	Piano
Yqc0J3uUWezc_40.000_50.000.wav	Piano
YqfZ_ZvBbIO4_100.000_110.000.wav	Piano
YqiF3mcggluY_13.000_23.000.wav	Piano
Yqmy9api4C_k_240.000_250.000.wav	Piano
YqoW9-p15OM8_30.000_40.000.wav	Piano
Yqr4owIigkpo_190.000_200.000.wav	Piano
Yqtk-MGnimCo_240.000_250.000.wav	Piano
YqwYYUgvHXpk_0.000_10.000.wav	Piano
YqyOtVjuOoQw_10.000_20.000.wav	Piano
YqzyO7Vf5PFQ_0.000_10.000.wav	Piano
Yr0AEJKdFG2s_20.000_30.000.wav	Piano
Yr1Ef9HhtzZI_10.000_20.000.wav	Piano
Yr1UiADreVdE_150.000_160.000.wav	Piano
Yr3yTp1Sh4cg_0.000_10.000.wav	Piano
Yr6zar_R2uio_90.000_100.000.wav	Piano
YrAkIHbyQYWw_10.000_20.000.wav	Piano
YrB6O8LLkmmo_0.000_10.000.wav	Piano
YrGk-vO0Ju6s_40.000_50.000.wav	Piano
YrLjmLZQwsao_0.000_10.000.wav	Piano
YrOalytyhi2o_30.000_40.000.wav	Piano
YrOtiHQe95UA_160.000_170.000.wav	Piano
YrPoZyz9yIds_60.000_70.000.wav	Piano
YrSwcf7Z1fuA_140.000_150.000.wav	Piano
YrTVeVlwz4dw_0.000_10.000.wav	Piano
YrVKmE3dP8Jc_0.000_10.000.wav	Piano
Yra-xbBxNx8g_0.000_10.000.wav	Piano
Yre4WQgOxCuA_130.000_140.000.wav	Piano
YrfKwKLsb6oA_30.000_40.000.wav	Piano
YrgCS3qkdRsA_160.000_170.000.wav	Piano
YrgOsyglXVsk_160.000_170.000.wav	Piano
Yrlsg2v0MS44_380.000_390.000.wav	Piano
YrnwXvvVDrgM_90.000_100.000.wav	Piano
YrqgpbNguN-I_70.000_80.000.wav	Piano
YrtIiiMRa9oQ_130.000_140.000.wav	Piano
YrwPgww0bp4k_160.000_170.000.wav	Piano
Yry1BJzRaxZc_40.000_50.000.wav	Piano
YrzDNZ4-Gyg4_110.000_120.000.wav	Piano
Ys-SWkmUxISg_30.000_40.000.wav	Piano
Ys12gFUu4mvI_90.000_100.000.wav	Piano
Ys4flhmF7tEU_0.000_10.000.wav	Piano
Ys7-POQT_hbg_320.000_330.000.wav	Piano
Ys8lDRBAc-zc_20.000_30.000.wav	Piano
Ys9Ye2i1F-_o_20.000_30.000.wav	Piano
YsBi5DtBlPEg_0.000_10.000.wav	Piano
YsCuv5cbe-c0_100.000_110.000.wav	Piano
YsCxq5YU88T0_570.000_580.000.wav	Piano
YsDsF69cqpzw_52.000_62.000.wav	Piano
YsE4lzgrF4UE_160.000_170.000.wav	Piano
YsF7R3KOm3LE_170.000_180.000.wav	Piano
YsHtMaVU6no8_270.000_280.000.wav	Piano
YsIge0GBe-ks_50.000_60.000.wav	Piano
YsKme90czc8o_260.000_270.000.wav	Piano
YsLViIyYZXUA_150.000_160.000.wav	Piano
YsOTgNq8kky8_100.000_110.000.wav	Piano
YsPjYhlO4IiE_280.000_290.000.wav	Piano
YsXZ3JMF1JTM_0.000_10.000.wav	Piano
Ysa3-CkKCHLY_120.000_130.000.wav	Piano
Yscsg_zX20Mo_0.000_10.000.wav	Piano
Yse4rykeyzKI_140.000_150.000.wav	Piano
YsiqhosUR1yo_160.000_170.000.wav	Piano
YskuuY4beqFo_30.000_40.000.wav	Piano
Ysmc-CpizCk0_0.000_10.000.wav	Piano
YsoL9hsMZTXE_40.000_50.000.wav	Piano
YspMLtyV3eZQ_80.000_90.000.wav	Piano
YspZusgh_ho4_100.000_110.000.wav	Piano
YspoFw62aBW4_80.000_90.000.wav	Piano
YsvMIVfn-H2I_190.000_200.000.wav	Piano
YsxsoLFW5tMk_0.000_10.000.wav	Piano
Yt576_4U_PQs_30.000_40.000.wav	Piano
Yt81UTtYDM8U_100.000_110.000.wav	Piano
Yt9JalxTSPtA_0.000_10.000.wav	Piano
YtA8YqLnTdg0_30.000_40.000.wav	Piano
YtCwo4CGCYko_160.000_170.000.wav	Piano
YtFjSp-XFjpA_160.000_170.000.wav	Piano
YtG9mbO-ChOQ_10.000_20.000.wav	Piano
YtHDYLckDeuU_40.000_50.000.wav	Piano
YtIlUh0w1vrA_10.000_20.000.wav	Piano
YtJ2nyet4rho_210.000_220.000.wav	Piano
YtKLlqe7vAPs_0.000_10.000.wav	Piano
YtTdQbluJ34g_10.000_20.000.wav	Piano
YtXEh77aE3og_50.000_60.000.wav	Piano
YtbTm6zF7O74_0.000_10.000.wav	Piano
YtciieuD7jew_110.000_120.000.wav	Piano
Yte0OpC0zTfk_0.000_10.000.wav	Piano
Yted-ssowNTU_290.000_300.000.wav	Piano
YtgEksANyjLg_10.000_20.000.wav	Piano
Yti_x5SwCTR4_20.000_30.000.wav	Piano
YtlAI34F5pK0_30.000_40.000.wav	Piano
Ytmpc6rgh0eY_100.000_110.000.wav	Piano
Ytn9pDuXZzAs_60.000_70.000.wav	Piano
YtneJmfuAzj0_30.000_40.000.wav	Piano
YtrAFKNdxQl4_250.000_260.000.wav	Piano
YtrCg17e3_sU_110.000_120.000.wav	Piano
YtshV-ZyEJpw_0.000_10.000.wav	Piano
Yttubtcsg_vc_0.000_10.000.wav	Piano
YtuB45RJTaOc_220.000_230.000.wav	Piano
YtuU7AfiFHco_0.000_10.000.wav	Piano
Yty8s0wNaqAM_30.000_40.000.wav	Piano
Ytzw-7YNbiVY_0.000_10.000.wav	Piano
Yu3RfPvwNi-Q_280.000_290.000.wav	Piano
Yu4b5uv1y8jY_10.000_20.000.wav	Piano
Yu7tEU1PKtXE_10.000_20.000.wav	Piano
Yu8s0SaQeLjg_280.000_290.000.wav	Piano
YuIhqcsSXX-c_180.000_190.000.wav	Piano
YuIu-mENowXY_190.000_200.000.wav	Piano
YuKKePKdKi0E_140.000_150.000.wav	Piano
YuLbQB3dbDtg_0.000_10.000.wav	Piano
YuLtpnYX_61c_30.000_40.000.wav	Piano
YuOWXMyrF0f0_140.000_150.000.wav	Piano
YuQO3cmXDzgQ_190.000_200.000.wav	Piano
YuY8lHpnFzKI_50.000_60.000.wav	Piano
Yudf-C2-NHus_0.000_10.000.wav	Piano
YuhTkUo8lfAg_30.000_40.000.wav	Piano
YujC8SP5f_Rs_20.000_30.000.wav	Piano
YujP3SFAX85s_70.000_80.000.wav	Piano
YujkZ50-lqWs_10.000_20.000.wav	Piano
YukdK7qX__2w_10.000_20.000.wav	Piano
YulFeVMmkOvc_60.000_70.000.wav	Piano
YunLG5fEJZWo_240.000_250.000.wav	Piano
YuqpL-Y74K2A_30.000_40.000.wav	Piano
Yur33zPD9BCc_70.000_80.000.wav	Piano
YurmevXOTOsg_40.000_50.000.wav	Piano
Yuw3PRABBqJI_70.000_80.000.wav	Piano
Yuw9EFEc7l6g_70.000_80.000.wav	Piano
YuwYul7vR_tg_40.000_50.000.wav	Piano
Yv17Z_WFhh9A_570.000_580.000.wav	Piano
Yv1T21oLNPjc_150.000_160.000.wav	Piano
Yv2K-yJJEVJY_170.000_180.000.wav	Piano
Yv5ZA-BTp2f4_300.000_310.000.wav	Piano
Yv79UnJCHUtE_310.000_320.000.wav	Piano
Yv81MCpS3obQ_30.000_40.000.wav	Piano
Yv9AgtJTVuuM_10.000_20.000.wav	Piano
YvAL3VQcGCZg_30.000_40.000.wav	Piano
YvDFZM95m6Lo_10.000_20.000.wav	Piano
YvE86Nqjbvt4_180.000_190.000.wav	Piano
YvE8WtM06rFM_330.000_340.000.wav	Piano
YvHKHzAZFbtI_140.000_150.000.wav	Piano
YvHXGqeBSg9I_0.000_10.000.wav	Piano
YvIy8WL_ZFsE_180.000_190.000.wav	Piano
YvJsunaCZIG0_400.000_410.000.wav	Piano
YvNt2Hva10kU_10.000_20.000.wav	Piano
YvRw5HIAIqu8_30.000_40.000.wav	Piano
YvS4woq_YZHc_0.000_10.000.wav	Piano
YvS7BtUFhnDQ_0.000_10.000.wav	Piano
YvVTIcmexeaY_150.000_160.000.wav	Piano
YvVipLrbESfw_30.000_40.000.wav	Piano
YvaLeGOIWiqY_180.000_190.000.wav	Piano
YvhUCsF3o2nQ_30.000_40.000.wav	Piano
Yvm4xv7qM-QM_300.000_310.000.wav	Piano
YvmKS3SI3bIo_10.000_20.000.wav	Piano
YvrNsK_St4nI_50.000_60.000.wav	Piano
YvuGMUeBJLyQ_30.000_40.000.wav	Piano
YvvcyBu61KAE_240.000_250.000.wav	Piano
YvwEoU-btPcs_190.000_200.000.wav	Piano
Yw0uyCs_nSy4_230.000_240.000.wav	Piano
Yw48BbF041i0_0.000_10.000.wav	Piano
Yw9mDMAIphr8_20.000_30.000.wav	Piano
YwAWfjj9aCIw_180.000_190.000.wav	Piano
YwGZMNz2YKT4_40.000_50.000.wav	Piano
YwKXg9gjL5PA_30.000_40.000.wav	Piano
YwKtJcvzG79Y_60.000_70.000.wav	Piano
YwO0Z1PjzPC4_40.000_50.000.wav	Piano
YwPSBAszYLOw_120.000_130.000.wav	Piano
YwQrfcaqYEYc_20.000_30.000.wav	Piano
YwWaYFUZh63c_0.000_10.000.wav	Piano
YwWkOKcbWKEs_0.000_10.000.wav	Piano
YwbjICTpyZeU_90.000_100.000.wav	Piano
Ywc8r_3OC1qk_220.000_230.000.wav	Piano
YwcYntP2f8nM_24.000_34.000.wav	Piano
YwdTNE7OZZVw_0.000_10.000.wav	Piano
YwgYrR_bsb6U_40.000_50.000.wav	Piano
YwgbuoM7layw_0.000_10.000.wav	Piano
Ywil-ZECI5bo_40.000_50.000.wav	Piano
YwjplLpYF7go_120.000_130.000.wav	Piano
Ywlu2tIUwIJc_0.000_10.000.wav	Piano
Ywm6usfpoQTE_0.000_10.000.wav	Piano
YwnZJ-QmF2MU_140.000_150.000.wav	Piano
YwrRpc1prX18_0.000_10.000.wav	Piano
Ywref_q56z90_230.000_240.000.wav	Piano
YwsvU1mPvxHA_430.000_440.000.wav	Piano
YwyaueoyQAcM_210.000_220.000.wav	Piano
Yx15xhcbUZM8_60.000_70.000.wav	Piano
Yx2CTt3c8bOc_230.000_240.000.wav	Piano
Yx4_VZ12x4bU_0.000_10.000.wav	Piano
Yx6qgqDgg_pk_20.000_30.000.wav	Piano
Yx87pKWkMuQU_40.000_50.000.wav	Piano
YxBUXuWv3GMI_30.000_40.000.wav	Piano
YxCLkEoHMNO0_190.000_200.000.wav	Piano
YxCTliUFqB1o_0.000_10.000.wav	Piano
YxESiFx1J11c_0.000_10.000.wav	Piano
YxNGsjLkEpIs_60.000_70.000.wav	Piano
YxQ9lrnAQHoY_0.000_10.000.wav	Piano
YxSrFO6_2Z80_160.000_170.000.wav	Piano
YxV_oP6sHuQ4_90.000_100.000.wav	Piano
YxZp5M-INIwc_220.000_230.000.wav	Piano
YxaSddhNAX3Y_250.000_260.000.wav	Piano
Yxcv76jswLHQ_50.000_60.000.wav	Piano
YxfhNXp6r3T4_30.000_40.000.wav	Piano
Yxm8l4G-izbs_70.000_80.000.wav	Piano
YxoPWn2WSzUU_0.000_10.000.wav	Piano
Yy7_yN4Bp8Qo_50.000_60.000.wav	Piano
YyELWmpOTHQA_40.000_50.000.wav	Piano
YyERWVXidAcU_20.000_30.000.wav	Piano
YyFZ5fKVMayM_20.000_30.000.wav	Piano
YyJ1RWmiHcXk_0.000_10.000.wav	Piano
YyLFsHCxsXD4_70.000_80.000.wav	Piano
YyLJd-kfoE3A_110.000_120.000.wav	Piano
YyMSctF9-lEU_580.000_590.000.wav	Piano
YyOoWmYTsIaI_30.000_40.000.wav	Piano
YyRSSe4aUFNM_30.000_40.000.wav	Piano
YySXKaJpbiW8_0.000_10.000.wav	Piano
YyUB5tIkew9o_510.000_520.000.wav	Piano
YyUxm18VFUhI_0.000_10.000.wav	Piano
YyXiB5TQ8TcY_70.000_80.000.wav	Piano
YyZJ61z8YxtY_40.000_50.000.wav	Piano
YyZrameET-Nc_80.000_90.000.wav	Piano
Yyco4p3hnytI_40.000_50.000.wav	Piano
YyeRIcHoHv_A_50.000_60.000.wav	Piano
YykokVCBiJeI_80.000_90.000.wav	Piano
YypR7bPUFnwA_540.000_550.000.wav	Piano
YytotXzh962k_110.000_120.000.wav	Piano
Yyu8fc_Y20R0_30.000_40.000.wav	Piano
YyyO8Axi2E2o_10.000_20.000.wav	Piano
YyyYwUOT0bQA_30.000_40.000.wav	Piano
Yz-U1X11XsVg_200.000_210.000.wav	Piano
Yz-X66ti1XFY_80.000_90.000.wav	Piano
Yz0b3uE3LU0c_200.000_210.000.wav	Piano
Yz3_qcUDb2sE_0.000_10.000.wav	Piano
Yz4iT_sUUvHs_120.000_130.000.wav	Piano
Yz6jxsERdxZc_8.000_18.000.wav	Piano
Yz9CxflpIAIg_380.000_390.000.wav	Piano
YzHPm_y8Ogn0_0.000_10.000.wav	Piano
YzHRTlKwmsQo_0.000_10.000.wav	Piano
YzHv4z2OLBNk_200.000_210.000.wav	Piano
YzKXX8vNZIak_20.000_30.000.wav	Piano
YzO3OZc07G3Q_30.000_40.000.wav	Piano
YzXB96pJsRIY_560.000_570.000.wav	Piano
YzZyTLOAJja8_180.000_190.000.wav	Piano
YzdM3P4b_Lbs_90.000_100.000.wav	Piano
YzfRZVQVjMZg_30.000_40.000.wav	Piano
YzfoJotmpsHg_10.000_20.000.wav	Piano
Yzk0SUkOOI1U_280.000_290.000.wav	Piano
Yzkg2TDk9Z2I_30.000_40.000.wav	Piano
Yzm1cDhFeg58_190.000_200.000.wav	Piano
YzmbVgGoHNPQ_160.000_170.000.wav	Piano
YzqUKOpSlrys_80.000_90.000.wav	Piano
Yzt-vQK8MX8o_120.000_130.000.wav	Piano
YzxK8IMZY4K0_320.000_330.000.wav	Piano
YzxvzWWCfWAA_130.000_140.000.wav	Piano
YzzDoZ_xem8o_10.000_20.000.wav	Piano
Yzzyr6l8MetA_60.000_70.000.wav	Piano
Y-1dfEJRx8v0_30.000_40.000.wav	Guitar
Y-3exq5GotlA_30.000_40.000.wav	Guitar
Y-5xBW8BNKnE_30.000_40.000.wav	Guitar
Y-BZ6x7fnSGE_290.000_300.000.wav	Guitar
Y-CIopLYBk2U_50.000_60.000.wav	Guitar
Y-DLmob3MdoM_280.000_290.000.wav	Guitar
Y-EUF-CrMglI_200.000_210.000.wav	Guitar
Y-GhP5FG__14_30.000_40.000.wav	Guitar
Y-H64C_fcXA8_0.000_10.000.wav	Guitar
Y-HJ32EjZbnE_30.000_40.000.wav	Guitar
Y-ISTbYrvLnY_30.000_40.000.wav	Guitar
Y-JCSNuE9t3Y_30.000_40.000.wav	Guitar
Y-Nex6lW1y34_150.000_160.000.wav	Guitar
Y-NmB22NyIRM_0.000_10.000.wav	Guitar
Y-OKk5UZwX50_30.000_40.000.wav	Guitar
Y-RPsgeouhNM_30.000_40.000.wav	Guitar
Y-SJL3fkbdfE_530.000_540.000.wav	Guitar
Y-TSoA89e5PE_30.000_40.000.wav	Guitar
Y-TnhL5pVOHQ_30.000_40.000.wav	Guitar
Y-Twz9Ji4p0U_10.000_20.000.wav	Guitar
Y-ZHgm4U5Uo8_80.000_90.000.wav	Guitar
Y-aaVrp6_Vf8_0.000_10.000.wav	Guitar
Y-b5VtZSl9P0_30.000_40.000.wav	Guitar
Y-bfKPzoNLRQ_30.000_40.000.wav	Guitar
Y-biQtL8Jfd4_50.000_60.000.wav	Guitar
Y-d6vyabgrds_180.000_190.000.wav	Guitar
Y-dFMdXhCTBE_30.000_40.000.wav	Guitar
Y-dcehqFRR_c_0.000_10.000.wav	Guitar
Y-eOMbENSf1k_160.000_170.000.wav	Guitar
Y-esALws3880_30.000_40.000.wav	Guitar
Y-jFHr-IveOw_30.000_40.000.wav	Guitar
Y-k026j_ybiQ_30.000_40.000.wav	Guitar
Y-o-HAgd_kcM_20.000_30.000.wav	Guitar
Y-pFBquIGQZk_50.000_60.000.wav	Guitar
Y-rjVP65o37I_70.000_80.000.wav	Guitar
Y-sVc-yemd2s_30.000_40.000.wav	Guitar
Y-sdSLkCR6-s_30.000_40.000.wav	Guitar
Y-ujaz4cqGzc_30.000_40.000.wav	Guitar
Y02UAuMJpJj8_120.000_130.000.wav	Guitar
Y03KSEG8Emrw_130.000_140.000.wav	Guitar
Y03d5vtNMklk_30.000_40.000.wav	Guitar
Y05-hnRUMsQY_440.000_450.000.wav	Guitar
Y061qiXuzrQs_290.000_300.000.wav	Guitar
Y06Onuo-xouI_200.000_210.000.wav	Guitar
Y08FNZEMA8XQ_110.000_120.000.wav	Guitar
Y09KApHDafQ8_100.000_110.000.wav	Guitar
Y0AbDFwndnSo_0.000_10.000.wav	Guitar
Y0FfaHL0Cbz8_20.000_30.000.wav	Guitar
Y0LJV7AtbL1g_30.000_40.000.wav	Guitar
Y0Lha748L9hA_30.000_40.000.wav	Guitar
Y0Nrl_J0dZHs_140.000_150.000.wav	Guitar
Y0RdSdj-1SQg_30.000_40.000.wav	Guitar
Y0W419_ipU88_80.000_90.000.wav	Guitar
Y0WshCK4AIWY_30.000_40.000.wav	Guitar
Y0Xa_zqPVoZ4_30.000_40.000.wav	Guitar
Y0_XKcqHL7wg_230.000_240.000.wav	Guitar
Y0bI19FI1org_10.000_20.000.wav	Guitar
Y0bpXrdLHkT4_140.000_150.000.wav	Guitar
Y0g1mVj2XVWk_0.000_10.000.wav	Guitar
Y0hNgjAsG2Ck_30.000_40.000.wav	Guitar
Y0ivOmIXiu-Y_220.000_230.000.wav	Guitar
Y0lm2gUXKt8Y_0.000_10.000.wav	Guitar
Y0nCYJtP4jKo_170.000_180.000.wav	Guitar
Y0tQnIgP6ub8_30.000_40.000.wav	Guitar
Y0wsz8ON53sY_410.000_420.000.wav	Guitar
Y0y_dgS5yUJY_70.000_80.000.wav	Guitar
Y1-DKsTV_7Gg_30.000_40.000.wav	Guitar
Y1-vv81zcjDQ_0.000_10.000.wav	Guitar
Y11G95qo40K4_30.000_40.000.wav	Guitar
Y12IEi170pvg_100.000_110.000.wav	Guitar
Y14kUZPozoaI_30.000_40.000.wav	Guitar
Y158BUSAri1E_70.000_80.000.wav	Guitar
Y1AM3NK9HQgE_30.000_40.000.wav	Guitar
Y1AtB-pRVZNY_0.000_10.000.wav	Guitar
Y1DHEMrLg2Qw_30.000_40.000.wav	Guitar
Y1GJ9H3OoE7s_30.000_40.000.wav	Guitar
Y1GY3i8EqYPA_30.000_40.000.wav	Guitar
Y1OsF9Ib0Xzw_30.000_40.000.wav	Guitar
Y1SRQkR_6WBQ_30.000_40.000.wav	Guitar
Y1T4HS00k5Bg_30.000_40.000.wav	Guitar
Y1WHscqgpJYc_30.000_40.000.wav	Guitar
Y1Wr2CIGmbYY_30.000_40.000.wav	Guitar
Y1YO4TNe8iEA_20.000_30.000.wav	Guitar
Y1ZDIXFiC2Pc_10.000_20.000.wav	Guitar
Y1ZGpSOIaqRc_230.000_240.000.wav	Guitar
Y1_9xXpThwww_10.000_20.000.wav	Guitar
Y1eK8Jwa6LtI_0.000_10.000.wav	Guitar
Y1iyrm8Fa1nc_70.000_80.000.wav	Guitar
Y1jRi3Ibz0mQ_30.000_40.000.wav	Guitar
Y1kxnKDiaZqI_30.000_40.000.wav	Guitar
Y1ttX2VslPAQ_160.000_170.000.wav	Guitar
Y1ty2dfUG3ac_110.000_120.000.wav	Guitar
Y1wok5TaPpJg_30.000_40.000.wav	Guitar
Y2-TxYZoPTn4_30.000_40.000.wav	Guitar
Y22tADKfx3jM_30.000_40.000.wav	Guitar
Y28BOy28_uRc_520.000_530.000.wav	Guitar
Y2DApIMpzpRo_30.000_40.000.wav	Guitar
Y2HDIFad4Jjo_60.000_70.000.wav	Guitar
Y2ItUeJSXOiY_30.000_40.000.wav	Guitar
Y2JIRIGZPIYU_20.000_30.000.wav	Guitar
Y2MXXFBl5_SQ_30.000_40.000.wav	Guitar
Y2SZOdB2cA8E_50.000_60.000.wav	Guitar
Y2SbHjgzJdNI_390.000_400.000.wav	Guitar
Y2SlBqZh_SRM_30.000_40.000.wav	Guitar
Y2T8t5rX6Bsk_140.000_150.000.wav	Guitar
Y2YNWEsRTezQ_10.000_20.000.wav	Guitar
Y2ZYRm-YO9_U_30.000_40.000.wav	Guitar
Y2awrWKICfPY_210.000_220.000.wav	Guitar
Y2etKF3C7qdI_0.000_10.000.wav	Guitar
Y2fHE4ojV240_27.000_37.000.wav	Guitar
Y2gJ0q9Gd49w_30.000_40.000.wav	Guitar
Y2ggcAGPGy6k_30.000_40.000.wav	Guitar
Y2ka1HH7SHU8_40.000_50.000.wav	Guitar
Y2oDxBarsd-k_40.000_50.000.wav	Guitar
Y2rPNCAJVKEs_30.000_40.000.wav	Guitar
Y2vy355Upjzc_160.000_170.000.wav	Guitar
Y3-euHNV3mDQ_200.000_210.000.wav	Guitar
Y37xZcjfQksY_270.000_280.000.wav	Guitar
Y38HADeTwBts_30.000_40.000.wav	Guitar
Y38chVHXlA1I_30.000_40.000.wav	Guitar
Y39pRI5mejTU_20.000_30.000.wav	Guitar
Y3CLoC7kmLMw_150.000_160.000.wav	Guitar
Y3EtuhwATKVM_210.000_220.000.wav	Guitar
Y3F8IJ0osfdg_30.000_40.000.wav	Guitar
Y3GWqXiYYm5o_30.000_40.000.wav	Guitar
Y3HOSKom2JRU_130.000_140.000.wav	Guitar
Y3L2Efx_6Hm8_150.000_160.000.wav	Guitar
Y3PEko-n_yvA_30.000_40.000.wav	Guitar
Y3PFCJvIyoAQ_0.000_10.000.wav	Guitar
Y3WlZK76l9kI_100.000_110.000.wav	Guitar
Y3_r4OBECcxc_200.000_210.000.wav	Guitar
Y3ayPi4S2KYY_220.000_230.000.wav	Guitar
Y3d0SSUJp9wM_110.000_120.000.wav	Guitar
Y3dDnZKcTOQE_70.000_80.000.wav	Guitar
Y3dtSadG2ZF4_40.000_50.000.wav	Guitar
Y3jZaxObPvgE_420.000_430.000.wav	Guitar
Y3jg0bhW3kK0_580.000_590.000.wav	Guitar
Y3jtu6JJJ8mg_60.000_70.000.wav	Guitar
Y3kpIxh3xHLk_70.000_80.000.wav	Guitar
Y3o7B2-ZGG7s_30.000_40.000.wav	Guitar
Y3oVlXg2j5mI_200.000_210.000.wav	Guitar
Y3ozN-1y-rBU_140.000_150.000.wav	Guitar
Y3po4-E9TVr0_30.000_40.000.wav	Guitar
Y3t7DK07Q1zg_90.000_100.000.wav	Guitar
Y3upeKd5iS0Y_30.000_40.000.wav	Guitar
Y3w0_yGRqXqA_30.000_40.000.wav	Guitar
Y3x4eHMmbswM_15.000_25.000.wav	Guitar
